FUND,NAME_TH,NAME_EN,CODE,TOTALASSET,NAV
MFC,กองทุนเปิดเอ็มเอฟซี แฮปปี้ ดี ไฟฟ์ ฟันด์,MFC  Happy Dee Five Fund,HAPPY D5,8478089.96,8.8517
MFC,กองทุนเปิดเอ็มเอฟซี มัลติ แอสเซ็ท 5 ซีรี่ส์ 1,MFC Multi Asset 5 Series 1 Fund,MULTI1,61436473.75,8.1866
MFC,กองทุนเปิดเอ็มเอฟซี เดอะ สมาร์ท แมกซิไมเซอร์,MFC The Smart Maximizer Fund,THE SMART MAXIMIZER,11253290.59,9.4509
MFC,กองทุนเปิดเอ็มเอฟซี เฟล็กซิเบิล อินเวสเมนท์,MFC Flexible Investment Fund,M-FLEX,82275215.2,8.7198
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท เวลเนส ซีรี่ส์ 1,MFC Smart Wellness Series 1,MWELL1,339345757.8,8.4147
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท อินเวสเมนท์ ซีรี่ส์ 5 เอ 3,MFC Smart Investment Series 5 A3 Fund,SI5A3,417854986.8,8.9269
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท อินเวสเมนท์ ซีรี่ส์ 5 อี 2,MFC Smart Investment Series 5 E2 Fund,SI5E2,45134362.84,8.8171
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท อินเวสเมนท์ ซีรี่ส์ 5 อี 3,MFC Smart Investment Series 5 E3 Fund,SI5E3,98326149.68,9.1911
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท อินเวสเมนท์ ซีรี่ส์ 5 ไอ 1,MFC Smart Investment Series 5 I1 Fund,SI5I1,124448625.4,9.2965
MFC,กองทุนเปิดเอ็มเอฟซี สมาร์ท อินโนเวชั่น ซีรี่ส์ 1,MFC Smart Innovation Series 1 Fund,M-INNO1,75373145.31,9.3086
MFC,กองทุนเปิดเอ็มเอฟซี อิสลามิก ฟันด์,MFC Islamic Fund,MIF,210497972.6,11.9901
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล เทน,MFC International Ten Fund,I-10,11462357.34,2.7459
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล สมาร์ท ฟันด์,MFC International Smart Fund,I-SMART,1558181495,10.0296
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล อีเมอร์จิ้ง 10 ซีรี่ส์ 2,MFC International Emerging 10 Fund Series 2,I-Emerging 10S2,47985819.5,7.2634
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล อาเซียน สตาร์ 10,MFC International Asean Star 10 Fund,I-ASEAN STAR 10,43643770.87,5.9591
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล ดีเวลลอป มาร์เก็ต,MFC International Develop Markets Fund,I-DEVELOP,89785031.24,10.4254
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล ทเวนตี้,MFC International Twenty Fund,I-20,43024865.91,7.5999
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล บริค รีคัฟเวอรี่ ซีรี่ส์ 3,MFC International BRIC Recovery Series 3 Fund,I-BRIC RECOVERY 3,84427869.08,9.2408
MFC,กองทุนเปิดเอ็มเอฟซี อินเตอร์เนชั่นแนล ฟิฟทีน,MFC International Fifteen Fund,I-15,16294080.78,8.2622
MFC,กองทุนเปิดเอ็มเอฟซี ควอนท์ - อินเทลลิเจ้นท์ พอร์ตฟอลิโอ ฟันด์,MFC Quant - Intelligence Portfolio Fund,Q-PORT,119370075.4,9.6804
MFC,กองทุนเปิดเอ็มเอฟซี-บีทีอินคัมโกรทฟันด์,MFC-BT INCOME GROWTH FUND,M-BT,123594071.3,18.0035
MFC,กองทุนเปิดเอ็มเอฟซีเงินทุนสร้างค่าเพื่อการเลี้ยงชีพ,MFC Retirement Value Fund,M-VALUE,1064906087,70.8123
MFC,กองทุนเปิดเอ็มเอฟซีเฟล็กซิเบิลฟันด์,MFC Flexible Fund,MFX,16254871.89,30.4455
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 10,MFC SPOT 33 Series 10 Fund,SPOT33S10,354223612.8,8.2052
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 11,MFC SPOT 33 Series 11 Fund,SPOT33S11,287082221.4,8.2308
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 14,MFC SPOT 33 Series 14 Fund,SPOT33S14,301737332.2,7.5566
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 15,MFC SPOT 33 Series 15 Fund,SPOT33S15,391814154.8,7.8821
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 7,MFC SPOT 33 Series 7 Fund,SPOT33S7,382637673.3,7.8479
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 8,MFC SPOT 33 Series 8 Fund,SPOT33S8,411557487,7.8907
MFC,กองทุนเปิดเอ็มเอฟซีสปอท 33 ซีรี่ส์ 9,MFC SPOT 33 Series 9 Fund,SPOT33S9,189554426.7,8.8229
MFC,กองทุนเปิดเอ็มเอฟซีคุ้มครองเงินต้นเพื่อการเลี้ยงชีพ,MFC Capital Protection Retirement Mutual Fund,M-CR,56682979,12.1903
MFC,กองทุนเปิดโกลบอล พรีเมียม ฟันด์,Global Premium Fund,G-PREMIUM,5990490343,14.9762
MFC,กองทุนทรัพย์สมบูรณ์,SUBSOMBOON FUND,SSB,37046177.38,108.34
ONEAM,กองทุนเปิด เฟล็กซิเบิลคุณค่า เพื่อการเลี้ยงชีพ,FLEXIBLE PLUS RETIREMENT MUTUAL FUND,FLEX-RMF,248385509.4,24.6812
ONEAM,กองทุนเปิด วรรณ ยูโรเปี้ยน 8 ฟันด์,ONE EUROPEAN 8 FUND,ONE-EURO8,104369070,9.2329
ONEAM,กองทุนเปิด วรรณ สตาร์ ซีเล็คชั่น ฟันด์,ONE STARS SELECTION FUND,ONE-STARS,110720836.6,9.4355
ONEAM,กองทุนเปิด วรรณ สปอท 4/2 ฟันด์,ONE SPOT 4/2 FUND,ONE-SPOT4/2,213896437.5,9.4086
ONEAM,กองทุนเปิด วรรณ สปอท 5/4 ฟันด์,ONE SPOT 5/4 FUND,ONE-SPOT5/4,181459212.8,9.8388
ONEAM,กองทุนเปิด วรรณ อัลตร้า อินคัม ฟันด์,ONE ULTRA INCOME FUND,ONE-ULTRA,1329959595,10.487
ONEAM,กองทุนเปิด วรรณ อาเซียน สตาร์ส ฟันด์,ONE ASEAN STARS FUND,ONE-ASEAN,140040374,10.028
ONEAM,กองทุนเปิด วรรณ อินคัม พรีเมียร์ ฟันด์,ONE INCOME PREMIER FUND,ONE-PREMIER,125168005.5,11.0285
ONEAM,กองทุนเปิด วรรณ ไอเอฟซีจี1 ฟันด์,ONE IFCG1 FUND,ONE-IFCG1,9899888.29,6.7582
ONEAM,กองทุนเปิด วรรณ ไชน่า แวลู 10 ฟันด์,ONE CHINA VALUE 10 FUND,ONE-CHINA10,111197755.7,8.9051
ONEAM,กองทุนเปิด วรรณ ไชน่า แวลู 5/3 ฟันด์,ONE CHINA VALUE 5/3 FUND,ONE-CHINA5/3,458955227,7.4519
ONEAM,กองทุนเปิด วรรณ นอร์ทเอเชีย 10 ฟันด์,ONE NORTH ASIA 10 FUND,ONE-NORTH10,176893190.7,8.1307
ONEAM,กองทุนเปิดเอกเอเซียพูนผล,ONE FAS PROSPERITY FUND,ONE-FAS,321574975.8,7.0957
ONEAM,กองทุนเปิดวรรณเอเอ็ม โกลบอล เฟล็กซิเบิล ฟันด์,1 A.M. GLOBAL FLEXIBLE FUND,1AMGFF,4567564662,14.0576
ONEAM,กองทุนเปิดวรรณเฟล็กซิเบิล,ONE  FLEXIBLE FUND,ONE-FLEX,46772266.49,17.0283
ONEAM,กองทุนเปิดวรรณเฟล็กซิเบิลคืนกำไร,1 A.M. Flexible Automatic Redemption Fund,FLEXAR,443926047.7,34.6328
PHATRA ASSET,กองทุนเปิดภัทร แอปโซลูท รีเทิร์น,PHATRA ABSOLUTE RETURN FUND,PHATRA ABSOLUTE,1155396221,9.8857
PAMC,กองทุนเปิดฟิลลิปผสมเพื่อการเลี้ยงชีพ,PHILLIP MIXED RETIREMENT MUTUAL FUND,PMIXRMF,40183666.68,26.129
SCBAM,กองทุนเปิดไทยพาณิชย์ ทริกเกอร์ 3% พลัส 3% ฟันด์ ซี,SCB TRIGGER 3% PLUS 3% FUND C,SCBTG3P3C,460424984.6,10.4716
SCBAM,กองทุนเปิดไทยพาณิชย์ ทริกเกอร์ 3% พลัส 3% ฟันด์ ดี,SCB TRIGGER 3% PLUS 3% FUND D,SCBTG3P3D,521139090,9.7204
SCBAM,กองทุนเปิดไทยพาณิชย์ ทริกเกอร์ 3% พลัส 3% ฟันด์ บี,SCB TRIGGER 3% PLUS 3% FUND B,SCBTG3P3B,242538814.5,10.3009
SCBAM,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2566,SCB RETIREMENT YEAR 2566,SCB2566,12170308.76,10.3804
SCBAM,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2576,SCB RETIREMENT YEAR 2576,SCB2576,18917734.27,10.4505
SCBAM,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2586,SCB RETIREMENT YEAR 2586,SCB2586,6075171.91,10.2583
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ 7Y1M2,SCB FIXED INCOME FUND 7Y1M2,SCBFI7Y1M2,2578171725,12.9699
S-FUNDS,กองทุนเปิดโซลาริส เอคควิตี้ สตาร์ ฟันด์,Solaris Equity Star Fund,S-EQSTAR,10459818.6,9.4299
S-FUNDS,กองทุนเปิดโซลาริส ทริกเกอร์ 3 พลัส 3#2,Solaris Trigger 3 Plus 3 Fund 2,S-Trig 3+3#2,167185557.4,7.6224
THANACHART FUND,กองทุนเปิดธนชาต Mixed Income 3Y1,Thanachart Mixed Income Fund 3Y1,T-Mixed3Y1,317045236.3,11.9151
THANACHART FUND,กองทุนเปิดธนชาต Smart Fund,Thanachart Smart Fund,T-Smart,145058651.6,9.222
THANACHART FUND,กองทุนเปิดธนชาต Smart Fund 2,Thanachart Smart Fund 2,T-Smart2,136245626.5,8.5111
THANACHART FUND,กองทุนเปิดธนชาต Smart Fund 3,Thanachart Smart Fund 3,T-Smart3,313785061,8.5678
THANACHART FUND,กองทุนเปิดธนชาต Smart Fund 5,Thanachart Smart Fund 5,T-Smart5,90302385.32,8.6782
THANACHART FUND,กองทุนเปิดธนชาตมิกซ์ฟันด์เพื่อผู้ลงทุนสถาบัน,Thanachart Mixed Fund for Institutional Investor,T-MixedFIF(I),4760234187,14.7604
THANACHART FUND,กองทุนเปิดธนชาตโกลบอลอินคัม,Thanachart Global Income Fund,T-INCOME,665549138.9,10.0083
THANACHART FUND,กองทุนเปิดธนชาตเจแปนชาเลนจ์ 1,Thanachart Japan Challenge Fund 1,T-JPChallenge1,269159273,8.004
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 14,Thanachart Challenge Fund 14,T-Challenge14,107190272.1,9.9708
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 15,Thanachart Challenge Fund 15,T-Challenge15,69470136.59,9.954
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 17,Thanachart Challenge Fund 17,T-Challenge17,58877710.79,9.9326
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 18,Thanachart Challenge Fund 18,T-Challenge18,170856138.8,9.9249
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 21,Thanachart Challenge Fund 21,T-Challenge21,132668134,10.2796
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 22,Thanachart Challenge Fund 22,T-Challenge22,57710899.17,10.364
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 8,Thanachart Challenge Fund 8,T-Challenge8,134373445.9,9.8826
THANACHART FUND,กองทุนเปิดธนชาตชาเลนจ์ 9,Thanachart Challenge Fund 9,T-Challenge9,319452705.6,10.1975
TISCOASSET,กองทุนเปิด ทิสโก้พลทรัพย์เพื่อการเลี้ยงชีพ,TISCO  Flexible Portfolio Retirement Fund,TFPRMF,1109987603,56.6724
UOBAMTH,กองทุนเปิด ยูโอบี โกลบอล แอลโลเคชั่น เพื่อการเลี้ยงชีพ,UOB Global Allocation RMF,UOBGARMF,13822521.88,9.6602
UOBAMTH,กองทุนเปิด ยูโอบี สมาร์ท เอเชีย แอคทีฟ อโลเคชั่น,UOB Smart Asia Active Allocation Fund,UOBSAAA,49213435.29,10.3119
UOBAMTH,กองทุนเปิด ยูโอบี สมาร์ท เอเชีย แปซิฟิก อินคัม ฟันด์,UOB Smart Asia Pacific Income Fund,UOBSAI,2451069252,9.6485
UOBAMTH,กองทุนเปิด ยูโอบี สมาร์ท มิเลนเนียม โกรว์ธ,UOB SMART MILLENNIUM GROWTH FUND,UOBSMG,1176170933,68.9172
UOBAMTH,กองทุนเปิด ยูโอบี สมาร์ท โกลบอล แอลโลเคชั่น ฟันด์,UOB Smart Global Allocation Fund,UOBSGA,233520640.1,9.7306
UOBAMTH,กองทุนเปิด ยูโอบี ทริกเกอร์ 13,UOB Trigger Fund 13,UOBT13,85310943.94,10.5679
UOBAMTH,กองทุนเปิด ยูโอบี ทริกเกอร์ 19,UOB Trigger Fund 19,UOBT19,78423614.41,10.0938
UOBAMTH,กองทุนเปิด ยูไนเต็ด เอเชีย แปซิฟิก อินคัม ฟันด์,United Asia Pacific Income Fund,UAI,346516702.4,9.6591
UOBAMTH,กองทุนเปิด ไทย ทริกเกอร์ 3% พลัส 3% (10),Thai Trigger Fund 3% Plus 3% (10),T3P3 (10),372486474.3,10.3199
